t,z,vz,state,u_h_applied,F_contact,h_target
9.125,0.3991478162184251,-0.12879464854792574,0,0.0,0.0,0.7
9.129166666666666,0.3986111718494754,-0.16964541809673375,0,0.0,0.0,0.7
9.133333333333333,0.39790431594073905,-0.21048734726642432,0,0.0,0.0,0.7
9.1375,0.3970272853271289,-0.25131988188888993,0,0.0,0.0,0.7
9.141666666666666,0.39598011915259185,-0.29214246829586765,0,0.0,0.0,0.7
9.145833333333334,0.39476285886802565,-0.3329545533488925,0,0.0,0.0,0.7
9.15,0.39337554822907195,-0.37375558446919066,0,0.0,0.0,0.7
9.154166666666667,0.3918182332937837,-0.4145450096675112,0,0.0,0.0,0.7
9.158333333333333,0.39009096242016905,-0.4553222775738873,0,0.0,0.0,0.7
9.1625,0.38819378626361123,-0.49608683746733007,0,0.0,0.0,0.7
9.166666666666666,0.386126757774164,-0.5368381393054475,0,0.0,0.0,0.7
9.170833333333333,0.3838899321937246,-0.5775756337539856,0,0.0,0.0,0.7
9.175,0.381483367053083,-0.6182987722162889,0,0.0,0.0,0.7
9.179166666666667,0.3789071221688485,-0.6590070068626809,0,0.0,0.0,0.7
9.183333333333334,0.37616125964025393,-0.6996997906597504,0,0.0,0.0,0.7
9.1875,0.37324584384583837,-0.7403765773995533,0,0.0,0.0,0.7
9.191666666666666,0.3701609414400069,-0.7810368217287181,0,0.0,0.0,0.7
9.195833333333333,0.3669066213494705,-0.8216799791774555,0,0.0,0.0,0.7
9.2,0.36348295476956444,-0.8623055061884659,0,0.0,0.0,0.7
9.204166666666666,0.35989001516044583,-0.9029128601457441,0,0.0,0.0,0.7
9.208333333333334,0.35612787824317194,-0.9435014994032793,0,0.0,0.0,0.7
9.2125,0.35219662199565827,-0.9840708833136427,0,0.0,0.0,0.7
9.216666666666667,0.34809632664851803,-1.0246204722564622,0,0.0,0.0,0.7
9.220833333333333,0.34382707468078283,-1.065149727666783,0,0.0,0.0,0.7
9.225,0.3393889508155046,-1.1056581120633042,0,0.0,0.0,0.7
9.229166666666666,0.3347820420152408,-1.146145089076502,0,0.0,0.0,0.7
9.233333333333333,0.3300064374774221,-1.1866101234766147,0,0.0,0.0,0.7
9.2375,0.3250622286296028,-1.2270526812015092,0,0.0,0.0,0.7
9.241666666666667,0.3199495091245965,-1.2674722293844138,0,0.0,0.0,0.7
9.245833333333334,0.3146683748354948,-1.3078682363815115,0,0.0,0.0,0.7
9.25,0.30921892385057187,-1.348240171799402,0,0.0,0.0,0.7
9.254166666666666,0.30360125646807434,-1.3885875065224205,0,0.0,0.0,0.7
9.258333333333333,0.2978154751908976,-1.4289097127398098,0,0.0,0.0,0.7
9.2625,0.2918616847211484,-1.4692062639727552,0,0.0,0.0,0.7
9.266666666666666,0.28573999195459526,-1.5094766351012563,0,0.0,0.0,0.7
9.270833333333334,0.27945050597500665,-1.549720302390865,0,0.0,0.0,0.7
9.275,0.2729933380483781,-1.5899367435192444,0,0.0,0.0,0.7
9.279166666666667,0.2663686016170479,-1.6301254376026009,0,0.0,0.0,0.7
9.283333333333333,0.2595764122937037,-1.6702858652219175,0,0.0,0.0,0.7
9.2875,0.2526168878552791,-1.7104175084490696,0,0.0,0.0,0.7
9.291666666666666,0.2454901482367413,-1.7505198508727287,0,0.0,0.0,0.7
9.295833333333333,0.2381963155247716,-1.790592377624138,0,0.0,0.0,0.7
9.3,0.23073551395133773,-1.8306345754026794,0,0.0,0.0,0.7
9.304166666666667,0.22310786988715986,-1.870645932501307,0,0.0,0.0,0.7
9.308333333333334,0.21531351183507114,-1.9106259388317626,0,0.0,0.0,0.7
9.3125,0.2073525704232721,-1.9505740859496523,0,0.0,0.0,0.7
9.316666666666666,0.1992251783984819,-1.990489867079303,1,0.0,0.0,0.7
9.320833333333333,0.19093147061898477,-2.0303727771384747,1,0.0,86.57686432782171,0.7
9.325,0.18125382834025702,-2.363027421819302e-10,1,0.0,86.57686432782171,0.7
9.329166666666666,0.18195565350769277,0.1548696650264598,1,0.0,86.57686432782171,0.7
9.333333333333334,0.18324392970656495,0.30918628772932416,1,0.08,86.57686432782171,0.7
9.3375,0.18517503493762122,0.46346525545350514,1,0.08,86.57686432782171,0.7
9.341666666666667,0.18774877928130468,0.6176986424840383,1,0.08,86.57686432782171,0.7
9.345833333333333,0.19096493983067106,0.771878531847924,1,0.08,86.57686432782171,0.7
9.35,0.19482326073462802,0.9259970169496761,1,0.08,86.57686432782171,0.7
9.354166666666666,0.19932345324793277,1.0800462031931317,1,0.08,86.57686432782171,0.7
9.358333333333333,0.20446519578792388,1.2340182095978662,1,0.0,86.57686432782171,0.7
9.3625,0.21024813399796372,1.387905170409561,1,0.0,86.57686432782171,0.7
9.366666666666667,0.21667188081756253,1.5416992367037199,1,0.0,86.57686432782171,0.7
9.370833333333334,0.22373601655915445,1.6953925779820604,0,0.0,86.57686432782171,0.7
9.375,0.23144008899149177,1.848977383760949,0,0.0,0.0,0.7
9.379166666666666,0.23144008899149177,1.8072244312971457,0,0.0,0.0,0.7
9.383333333333333,0.23897019078856319,1.7655038846529147,0,0.0,0.0,0.7
9.3875,0.24632645697461697,1.723815133978607,0,0.0,0.0,0.7
9.391666666666666,0.25350902003286124,1.68215757553299,0,0.0,0.0,0.7
9.395833333333334,0.26051800993091534,1.6405306073337793,0,0.0,0.0,0.7
9.4,0.2673535541281394,1.5989336291229843,0,0.0,0.0,0.7
9.404166666666667,0.2740157775828185,1.5573660423322468,0,0.0,0.0,0.7
9.408333333333333,0.2805048027592028,1.515827250048198,0,0.0,0.0,0.7
9.4125,0.2868207496344036,1.4743166569778903,0,0.0,0.0,0.7
9.416666666666666,0.2929637357051449,1.432833669414287,0,0.0,0.0,0.7
9.420833333333333,0.29893387599437105,1.3913776952018762,0,0.0,0.0,0.7
9.425,0.30473128305771224,1.3499481437023793,0,0.0,0.0,0.7
9.429166666666667,0.31035606698980545,1.3085444257605903,0,0.0,0.0,0.7
9.433333333333334,0.3158083354304746,1.267165953670343,0,0.0,0.0,0.7
9.4375,0.3210881935707677,1.2258121411406164,0,0.0,0.0,0.7
9.441666666666666,0.32619574415885355,1.1844824032617738,0,0.0,0.0,0.7
9.445833333333333,0.3311310875057777,1.1431761564719456,0,0.0,0.0,0.7
9.45,0.33589432149107745,1.101892818523554,0,0.0,0.0,0.7
9.454166666666666,0.3404855415682589,1.0606318084499755,0,0.0,0.0,0.7
9.458333333333334,0.3449048407701338,1.0193925465323437,0,0.0,0.0,0.7
9.4625,0.3491523097140185,0.9781744542664954,0,0.0,0.0,0.7
9.466666666666667,0.3532280366067956,0.9369769543300445,0,0.0,0.0,0.7
9.470833333333333,0.35713210724983746,0.8957994705623199,0,0.0,0.0,0.7
9.475,0.3608646050438472,0.8546414278654033,0,0.0,0.0,0.7
9.479166666666666,0.36442561099328635,0.8135022523200764,0,0.0,0.0,0.7
9.483333333333333,0.3678152037112867,0.7723813709699577,0,0.0,0.0,0.7
9.4875,0.3710334594236615,0.7312782119150186,0,0.0,0.0,0.7
9.491666666666667,0.3740804519733074,0.6901922042466039,0,0.0,0.0,0.7
9.495833333333334,0.37695625282433487,0.6491227780035738,0,0.0,0.0,0.7
9.5,0.3796609310660164,0.608069364147797,0,0.0,0.0,0.7
9.504166666666666,0.3821945534166322,0.567031394532372,0,0.0,0.0,0.7
9.508333333333333,0.38455718422718377,0.5260083018698553,0,0.0,0.0,0.7
9.5125,0.3867488854849749,0.48499951970080407,0,0.0,0.0,0.7
9.516666666666666,0.3887697168170615,0.44400448236167367,0,0.0,0.0,0.7
9.520833333333334,0.39061973549356854,0.40302262495403024,0,0.0,0.0,0.7
9.525,0.3922989964308769,0.3620533833129692,0,0.0,0.0,0.7
9.529166666666667,0.393807552194681,0.3210961939758391,0,0.0,0.0,0.7
9.533333333333333,0.3951454530029136,0.2801504941510629,0,0.0,0.0,0.7
9.5375,0.39631274672854305,0.2392157216870458,0,0.0,0.0,0.7
9.541666666666666,0.3973094789022391,0.19829131504115516,0,0.0,0.0,0.7
9.545833333333333,0.39813569271491056,0.1573767132487733,0,0.0,0.0,0.7
9.55,0.3987914290201138,0.11647135589241867,0,0.0,0.0,0.7
9.554166666666667,0.39927672633633227,0.07557468307093118,0,0.0,0.0,0.7
9.558333333333334,0.3995916208491278,0.034686135368718826,0,0.0,0.0,0.7
9.5625,0.39973614641316413,-0.006194846174937974,0,0.0,0.0,0.7
9.566666666666666,0.3997103345541019,-0.04706880730448961,0,0.0,0.0,0.7
9.570833333333333,0.39951421452366653,-0.0879355932579409,0,0.0,0.0,0.7
9.575,0.3991478162184251,-0.12879464854792574,0,0.0,0.0,0.7
9.579166666666666,0.3986111718494754,-0.16964541809673375,0,0.0,0.0,0.7
9.583333333333334,0.39790431594073905,-0.21048734726642432,0,0.0,0.0,0.7
9.5875,0.3970272853271289,-0.25131988188888993,0,0.0,0.0,0.7
9.591666666666667,0.39598011915259185,-0.29214246829586765,0,0.0,0.0,0.7
9.595833333333333,0.39476285886802565,-0.3329545533488925,0,0.0,0.0,0.7
9.6,0.39337554822907195,-0.37375558446919066,0,0.0,0.0,0.7
9.604166666666666,0.3918182332937837,-0.4145450096675112,0,0.0,0.0,0.7
9.608333333333333,0.39009096242016905,-0.4553222775738873,0,0.0,0.0,0.7
9.6125,0.38819378626361123,-0.49608683746733007,0,0.0,0.0,0.7
9.616666666666667,0.386126757774164,-0.5368381393054475,0,0.0,0.0,0.7
9.620833333333334,0.3838899321937246,-0.5775756337539856,0,0.0,0.0,0.7
9.625,0.381483367053083,-0.6182987722162889,0,0.0,0.0,0.7
9.629166666666666,0.3789071221688485,-0.6590070068626809,0,0.0,0.0,0.7
9.633333333333333,0.37616125964025393,-0.6996997906597504,0,0.0,0.0,0.7
9.6375,0.37324584384583837,-0.7403765773995533,0,0.0,0.0,0.7
9.641666666666666,0.3701609414400069,-0.7810368217287181,0,0.0,0.0,0.7
9.645833333333334,0.3669066213494705,-0.8216799791774555,0,0.0,0.0,0.7
9.65,0.36348295476956444,-0.8623055061884659,0,0.0,0.0,0.7
9.654166666666667,0.35989001516044583,-0.9029128601457441,0,0.0,0.0,0.7
9.658333333333333,0.35612787824317194,-0.9435014994032793,0,0.0,0.0,0.7
9.6625,0.35219662199565827,-0.9840708833136427,0,0.0,0.0,0.7
9.666666666666666,0.34809632664851803,-1.0246204722564622,0,0.0,0.0,0.7
9.670833333333333,0.34382707468078283,-1.065149727666783,0,0.0,0.0,0.7
9.675,0.3393889508155046,-1.1056581120633042,0,0.0,0.0,0.7
9.679166666666667,0.3347820420152408,-1.146145089076502,0,0.0,0.0,0.7
9.683333333333334,0.3300064374774221,-1.1866101234766147,0,0.0,0.0,0.7
9.6875,0.3250622286296028,-1.2270526812015092,0,0.0,0.0,0.7
9.691666666666666,0.3199495091245965,-1.2674722293844138,0,0.0,0.0,0.7
9.695833333333333,0.3146683748354948,-1.3078682363815115,0,0.0,0.0,0.7
9.7,0.30921892385057187,-1.348240171799402,0,0.0,0.0,0.7
9.704166666666666,0.30360125646807434,-1.3885875065224205,0,0.0,0.0,0.7
9.708333333333334,0.2978154751908976,-1.4289097127398098,0,0.0,0.0,0.7
9.7125,0.2918616847211484,-1.4692062639727552,0,0.0,0.0,0.7
9.716666666666667,0.28573999195459526,-1.5094766351012563,0,0.0,0.0,0.7
9.720833333333333,0.27945050597500665,-1.549720302390865,0,0.0,0.0,0.7
9.725,0.2729933380483781,-1.5899367435192444,0,0.0,0.0,0.7
9.729166666666666,0.2663686016170479,-1.6301254376026009,0,0.0,0.0,0.7
9.733333333333333,0.2595764122937037,-1.6702858652219175,0,0.0,0.0,0.7
9.7375,0.2526168878552791,-1.7104175084490696,0,0.0,0.0,0.7
9.741666666666667,0.2454901482367413,-1.7505198508727287,0,0.0,0.0,0.7
9.745833333333334,0.2381963155247716,-1.790592377624138,0,0.0,0.0,0.7
9.75,0.23073551395133773,-1.8306345754026794,0,0.0,0.0,0.7
9.754166666666666,0.22310786988715986,-1.870645932501307,0,0.0,0.0,0.7
9.758333333333333,0.21531351183507114,-1.9106259388317626,0,0.0,0.0,0.7
9.7625,0.2073525704232721,-1.9505740859496523,0,0.0,0.0,0.7
9.766666666666666,0.1992251783984819,-1.990489867079303,1,0.0,0.0,0.7
9.770833333333334,0.19093147061898477,-2.0303727771384747,1,0.0,86.57686432782171,0.7
9.775,0.18125382834025702,-2.363027421819302e-10,1,0.0,86.57686432782171,0.7
9.779166666666667,0.18195565350769277,0.1548696650264598,1,0.0,86.57686432782171,0.7
9.783333333333333,0.18324392970656495,0.30918628772932416,1,0.08,86.57686432782171,0.7
9.7875,0.18517503493762122,0.46346525545350514,1,0.08,86.57686432782171,0.7
9.791666666666666,0.18774877928130468,0.6176986424840383,1,0.08,86.57686432782171,0.7
9.795833333333333,0.19096493983067106,0.771878531847924,1,0.08,86.57686432782171,0.7
9.8,0.19482326073462802,0.9259970169496761,1,0.08,86.57686432782171,0.7
9.804166666666667,0.19932345324793277,1.0800462031931317,1,0.08,86.57686432782171,0.7
9.808333333333334,0.20446519578792388,1.2340182095978662,1,0.0,86.57686432782171,0.7
9.8125,0.21024813399796372,1.387905170409561,1,0.0,86.57686432782171,0.7
9.816666666666666,0.21667188081756253,1.5416992367037199,1,0.0,86.57686432782171,0.7
9.820833333333333,0.22373601655915445,1.6953925779820604,0,0.0,86.57686432782171,0.7
9.825,0.23144008899149177,1.848977383760949,0,0.0,0.0,0.7
9.829166666666666,0.23144008899149177,1.8072244312971457,0,0.0,0.0,0.7
9.833333333333334,0.23897019078856319,1.7655038846529147,0,0.0,0.0,0.7
9.8375,0.24632645697461697,1.723815133978607,0,0.0,0.0,0.7
9.841666666666667,0.25350902003286124,1.68215757553299,0,0.0,0.0,0.7
9.845833333333333,0.26051800993091534,1.6405306073337793,0,0.0,0.0,0.7
9.85,0.2673535541281394,1.5989336291229843,0,0.0,0.0,0.7
9.854166666666666,0.2740157775828185,1.5573660423322468,0,0.0,0.0,0.7
9.858333333333333,0.2805048027592028,1.515827250048198,0,0.0,0.0,0.7
9.8625,0.2868207496344036,1.4743166569778903,0,0.0,0.0,0.7
9.866666666666667,0.2929637357051449,1.432833669414287,0,0.0,0.0,0.7
9.870833333333334,0.29893387599437105,1.3913776952018762,0,0.0,0.0,0.7
9.875,0.30473128305771224,1.3499481437023793,0,0.0,0.0,0.7
9.879166666666666,0.31035606698980545,1.3085444257605903,0,0.0,0.0,0.7
9.883333333333333,0.3158083354304746,1.267165953670343,0,0.0,0.0,0.7
9.8875,0.3210881935707677,1.2258121411406164,0,0.0,0.0,0.7
9.891666666666666,0.32619574415885355,1.1844824032617738,0,0.0,0.0,0.7
9.895833333333334,0.3311310875057777,1.1431761564719456,0,0.0,0.0,0.7
9.9,0.33589432149107745,1.101892818523554,0,0.0,0.0,0.7
9.904166666666667,0.3404855415682589,1.0606318084499755,0,0.0,0.0,0.7
9.908333333333333,0.3449048407701338,1.0193925465323437,0,0.0,0.0,0.7
9.9125,0.3491523097140185,0.9781744542664954,0,0.0,0.0,0.7
9.916666666666666,0.3532280366067956,0.9369769543300445,0,0.0,0.0,0.7
9.920833333333333,0.35713210724983746,0.8957994705623199,0,0.0,0.0,0.7
9.925,0.3608646050438472,0.8546414278654033,0,0.0,0.0,0.7
9.929166666666667,0.36442561099328635,0.8135022523200764,0,0.0,0.0,0.7
9.933333333333334,0.3678152037112867,0.7723813709699577,0,0.0,0.0,0.7
9.9375,0.3710334594236615,0.7312782119150186,0,0.0,0.0,0.7
9.941666666666666,0.3740804519733074,0.6901922042466039,0,0.0,0.0,0.7
9.945833333333333,0.37695625282433487,0.6491227780035738,0,0.0,0.0,0.7
9.95,0.3796609310660164,0.608069364147797,0,0.0,0.0,0.7
9.954166666666666,0.3821945534166322,0.567031394532372,0,0.0,0.0,0.7
9.958333333333334,0.38455718422718377,0.5260083018698553,0,0.0,0.0,0.7
9.9625,0.3867488854849749,0.48499951970080407,0,0.0,0.0,0.7
9.966666666666667,0.3887697168170615,0.44400448236167367,0,0.0,0.0,0.7
9.970833333333333,0.39061973549356854,0.40302262495403024,0,0.0,0.0,0.7
9.975,0.3922989964308769,0.3620533833129692,0,0.0,0.0,0.7
9.979166666666666,0.393807552194681,0.3210961939758391,0,0.0,0.0,0.7
9.983333333333333,0.3951454530029136,0.2801504941510629,0,0.0,0.0,0.7
9.9875,0.39631274672854305,0.2392157216870458,0,0.0,0.0,0.7
9.991666666666667,0.3973094789022391,0.19829131504115516,0,0.0,0.0,0.7
9.995833333333334,0.39813569271491056,0.1573767132487733,0,0.0,0.0,0.7
10.0,0.3987914290201138,0.11647135589241867,0,0.0,0.0,0.7
10.004166666666666,0.39927672633633227,0.07557468307093118,0,0.0,0.0,0.7
10.008333333333333,0.3995916208491278,0.034686135368718826,0,0.0,0.0,0.7
10.0125,0.39973614641316413,-0.006194846174937974,0,0.0,0.0,0.7
10.016666666666666,0.3997103345541019,-0.04706880730448961,0,0.0,0.0,0.7
10.020833333333334,0.39951421452366653,-0.0879355932579409,0,0.0,0.0,0.7
